canonical_key,canonical_tag,distinct_users,distinct_artists,vote_rows,source_assignments,raw_tag_id_count,raw_variant_count,raw_variants,review_numbers,manual_review_notes,manual_review_flag,automatic_exclusion_reason,manual_flag_reason,is_flagged,semantic_content_eligible,semantic_exclusion_reason,single_user_tag,meets_min_artist_threshold,use_for_content_model,content_model_exclusion_reason
comeback,comeback,1,1,1,1,1,1,comeback,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
comedy,comedy,28,40,56,56,1,1,comedy,,,False,,,False,True,,False,True,True,
comedy rap,comedy rap,1,1,1,1,1,1,comedy rap,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
comedy songs,comedy songs,1,1,1,1,1,1,comedy songs,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
comets,comets,1,1,1,1,1,1,comets,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
comic,comic,1,1,1,1,1,1,comic,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
company of thieves,company of thieves,1,1,1,1,1,1,company of thieves,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
compilation,compilation,1,1,1,1,1,1,compilation,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
complete sentences,complete sentences,1,23,23,23,1,1,complete sentences,,,False,,,False,True,,True,True,True,
composer,composer,15,64,73,73,2,2,composer | composers,31,,False,,,False,True,,False,True,True,
composing,composing,1,1,1,1,1,1,composing,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
compositions,compositions,1,1,1,1,1,1,compositions,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
con voos en el autoo viejos tiempor tro tro,con voos en el autoo viejos tiempor tro tro,1,1,1,1,1,1,con voos en el autoo viejos tiempor tro tro,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
concept album,concept album,1,1,1,1,1,1,concept album,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
concert,concert,1,1,1,1,1,1,concert,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
concretes,concretes,1,1,1,1,1,1,concretes,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
confessional,confessional,1,1,1,1,1,1,confessional,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
confessions on a dance floor,confessions on a dance floor,1,1,1,1,1,1,confessions on a dance floor,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
conservative,conservative,1,1,1,1,1,1,conservative,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
constellation records,constellation records,1,3,3,3,1,1,constellation records,,,False,,,False,True,,True,True,True,
contemporany,contemporany,1,1,1,1,1,1,contemporany,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
contemporary chamber music,contemporary chamber music,1,1,1,1,1,1,contemporary chamber music,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
contemporary christian,contemporary christian,1,1,1,1,1,1,contemporary christian,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
contemporary classical,contemporary classical,11,27,38,38,1,1,contemporary classical,,,False,,,False,True,,False,True,True,
contemporary folk,contemporary folk,1,3,3,3,1,1,contemporary folk,,,False,,,False,True,,True,True,True,
contemporary jazz,contemporary jazz,4,18,18,18,1,1,contemporary jazz,,,False,,,False,True,,False,True,True,
contemporary rnb,contemporary rnb,3,35,36,36,1,1,contemporary rnb,,,False,,,False,True,,False,True,True,
coo,coo,1,2,2,2,1,1,coo,,,False,,,False,True,,True,True,True,
cool,cool,40,300,340,340,1,1,cool,,,False,subjective evaluation,,True,False,subjective evaluation,False,True,False,subjective evaluation
cool as,cool as,1,62,62,62,1,1,cool as,,,False,,,False,True,,True,True,True,
cool jazz,cool jazz,3,8,10,10,1,1,cool jazz,,,False,,,False,True,,False,True,True,
cool mano negra cover,cool mano negra cover,1,1,1,1,1,1,cool mano negra cover,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cool music,cool music,1,1,1,1,1,1,cool music,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cool rock,cool rock,1,1,1,1,1,1,cool rock,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cool shit,cool shit,1,1,1,1,1,1,cool shit,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cool songs,cool songs,1,2,2,2,1,1,cool songs,,,False,,,False,True,,True,True,True,
cool stuff,cool stuff,1,1,1,1,1,1,cool stuff,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
coolemo,coolemo,1,1,1,1,1,1,coolemo,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
coolest guys,coolest guys,1,1,1,1,1,1,coolest guys,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
copa,copa,1,1,1,1,1,1,copa,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cops,cops,1,18,18,18,1,1,cops,,,False,,,False,True,,True,True,True,
coran,coran,1,3,3,3,1,1,coran,,,False,,,False,True,,True,True,True,
cordovero,cordovero,1,1,1,1,1,1,cordovero,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
coreo full :p,coreo full :p,1,1,1,1,1,1,coreo  full :p,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
corey smith,corey smith,1,1,1,1,1,1,corey smith,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
corinne bailey rae,corinne bailey rae,1,1,1,1,1,1,corinne bailey rae,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cornell,cornell,1,1,1,1,1,1,cornell,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
coroner,coroner,1,1,1,1,1,1,coroner,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
corridos,corridos,1,1,1,1,1,1,corridos,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
corrine,corrine,1,5,5,5,1,1,corrine,,,False,,,False,True,,True,True,True,
corta venas,corta venas,1,7,7,7,1,1,corta venas,,,False,,,False,True,,True,True,True,
cory,cory,1,1,1,1,1,1,cory,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cosmic,cosmic,1,1,1,1,1,1,cosmic,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cosmogonic,cosmogonic,1,7,7,7,1,1,cosmogonic,,,False,,,False,True,,True,True,True,
costa rica,costa rica,1,2,2,2,1,1,costa rica,,,False,,,False,True,,True,True,True,
could be mistaken for sth else,could be mistaken for sth else,1,10,10,10,1,1,could be mistaken for sth else,,,False,,,False,True,,True,True,True,
could get any better,could get any better,1,2,2,2,1,1,could get any better,,,False,,,False,True,,True,True,True,
could listen to this forever,could listen to this forever,1,2,2,2,1,1,could listen to this forever,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,True,False,personal preference or user behaviour
countries,countries,1,16,16,16,1,1,countries,,,False,,,False,True,,True,True,True,
country,country,93,211,505,505,1,1,country,,,False,,,False,True,,False,True,True,
country blues,country blues,3,4,4,4,1,1,country blues,,,False,,,False,True,,False,True,True,
country divas,country divas,2,2,2,2,1,1,country divas,,,False,,,False,True,,False,True,True,
country favorites,country favorites,1,1,1,1,1,1,country favorites,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,False,False,personal preference or user behaviour
country gospel,country gospel,2,7,7,7,1,1,country gospel,,,False,,,False,True,,False,True,True,
country ladies,country ladies,1,30,30,30,1,1,country ladies,,,False,,,False,True,,True,True,True,
country metal,country metal,1,1,1,1,1,1,country metal,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
country pop,country pop,11,21,32,32,1,1,country pop,,,False,,,False,True,,False,True,True,
country rock,country rock,12,29,30,30,1,1,country rock,,,False,,,False,True,,False,True,True,
country songs,country songs,1,1,1,1,1,1,country songs,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
country southernrock ugamusic,country southernrock ugamusic,1,1,1,1,1,1,country southernrock ugamusic,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
country taggradio,country taggradio,1,1,1,1,1,1,country taggradio,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
country to the core,country to the core,1,1,1,1,1,1,country to the core,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
country top songs,country top songs,1,1,1,1,1,1,country top songs,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
country women,country women,1,1,1,1,1,1,country women,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
country: germany,country: germany,1,1,1,1,1,1,country: germany,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
country: jamaica,country: jamaica,1,1,1,1,1,1,country: jamaica,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
country: usa,country: usa,1,1,1,1,1,1,country: usa,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
countrycore,countrycore,4,1,4,4,1,1,countrycore,,,False,,,False,True,,False,False,False,used on fewer than 2 distinct artists
couples,couples,1,2,2,2,1,1,couples,,,False,,,False,True,,True,True,True,
courtney love,courtney love,1,1,1,1,1,1,courtney love,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
coury,coury,1,1,1,1,1,1,coury,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
coutrycore,coutrycore,1,1,1,1,1,1,coutrycore,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cover,cover,95,561,754,835,2,2,cover | covers,7,,False,,,False,True,,False,True,True,
cover band,cover band,1,1,1,1,1,1,cover band,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cover better than original,cover better than original,1,1,1,1,1,1,cover better than original,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cover songs,cover songs,2,9,9,9,1,1,cover songs,,,False,,,False,True,,False,True,True,
cover tune,cover tune,1,1,1,1,1,1,cover tune,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cover version,cover version,2,4,4,4,2,2,cover version | cover versions,110,,False,,,False,True,,False,True,True,
covers that are actually good,covers that are actually good,1,14,14,14,1,1,covers that are actually good,,,False,,,False,True,,True,True,True,
covers that are far far better than the original,covers that are far far better than the original,1,4,4,4,1,1,covers that are far far better than the original,,,False,,,False,True,,True,True,True,
covers that better than original,covers that better than original,1,1,1,1,1,1,covers that better than original,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cowbell,cowbell,2,2,2,2,1,1,cowbell,,,False,,,False,True,,False,True,True,
cowboy,cowboy,2,3,3,3,2,2,cowboy | cowboys,115,Flagged: thematic/cultural.,True,,Flagged: thematic/cultural.,True,True,,False,True,True,
cowboys and angels,cowboys and angels,1,1,1,1,1,1,cowboys and angels,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
coyote ugly,coyote ugly,1,1,1,1,1,1,coyote ugly,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cpop,cpop,1,1,1,1,1,1,cpop,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
crabcore,crabcore,4,2,4,4,1,1,crabcore,,,False,,,False,True,,False,True,True,
cracker,cracker,2,2,2,2,1,1,cracker,,,False,,,False,True,,False,True,True,
craig,craig,1,1,1,1,1,1,craig,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
craig david,craig david,1,1,1,1,1,1,craig david,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cranes,cranes,1,1,1,1,1,1,cranes,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
crap,crap,4,17,17,17,1,1,crap,,,False,,,False,True,,False,True,True,
crap live,crap live,1,2,2,2,1,1,crap live,,,False,,,False,True,,True,True,True,
crap music delete this song,crap music--delete this song,1,1,1,1,1,1,crap music--delete this song,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
crazy,crazy,11,51,52,52,1,1,crazy,,,False,,,False,True,,False,True,True,
crazy amazing,crazy amazing,1,1,1,1,1,1,crazy amazing,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
creative commons,creative commons,2,4,4,4,1,1,creative commons,,,False,,,False,True,,False,True,True,
creativity,creativity,1,1,1,1,1,1,creativity,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
credence clearwater revival,credence clearwater revival,1,1,1,1,1,1,credence clearwater revival,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
credo,credo,1,1,1,1,1,1,credo,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
creed,creed,2,2,2,2,1,1,creed,,,False,,,False,True,,False,True,True,
creedence cleawater revival,creedence cleawater revival,1,1,1,1,1,1,creedence cleawater revival,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
creep,creep,2,8,8,8,1,1,creep,,,False,,,False,True,,False,True,True,
creepy,creepy,1,2,2,2,1,1,creepy,,,False,,,False,True,,True,True,True,
creepy but amazing,creepy but amazing,1,3,3,3,1,1,creepy but amazing,,,False,,,False,True,,True,True,True,
crepusculo,crepusculo,1,1,1,1,1,1,crepusculo,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cretu,cretu,1,2,2,2,1,1,cretu,,,False,,,False,True,,True,True,True,
crime,crime,2,17,17,17,1,1,crime,,,False,,,False,True,,False,True,True,
crime against humanity,crime against humanity,1,1,1,1,1,1,crime against humanity,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
crimes against humanity,crimes against humanity,1,2,2,2,1,1,crimes against humanity,,,False,,,False,True,,True,True,True,
criminal,criminal,1,1,1,1,1,1,criminal,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
criminal minds,criminal minds,1,1,1,1,1,1,criminal minds,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
crista americana,crista americana,1,1,1,1,1,1,crista americana,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
cristina aguilera,cristina aguilera,1,1,1,1,1,1,cristina aguilera,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
croatian,croatian,1,3,3,3,1,1,croatian,,,False,,,False,True,,True,True,True,
crooner,crooner,2,2,2,2,1,1,crooner,,,False,,,False,True,,False,True,True,
crossover,crossover,14,16,25,25,1,1,crossover,,,False,,,False,True,,False,True,True,
crossover thrash metal,crossover thrash metal,1,1,1,1,1,1,crossover thrash metal,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
crow,crow,1,1,1,1,1,1,crow,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
crunck,crunck,1,1,1,1,1,1,crunck,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
crunk,crunk,8,22,25,25,1,1,crunk,,,False,,,False,True,,False,True,True,
crunk rock,crunk rock,1,1,1,1,1,1,crunk rock,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
crunkcore,crunkcore,1,1,1,1,1,1,crunkcore,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
crush,crush,1,1,1,1,1,1,crush,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
crush on a friend,crush on a friend,1,1,1,1,1,1,crush on a friend,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
crushcrushcrush,crushcrushcrush,1,1,1,1,1,1,crushcrushcrush,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
crust,crust,7,21,23,23,1,1,crust,,,False,,,False,True,,False,True,True,
crustgrind,crustgrind,1,1,1,1,1,1,crustgrind,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
