tagID,raw_tag,raw_distinct_users,raw_distinct_artists,raw_assignments,display_normalized,tag_key,base_display_tag,post_plural_key,canonical_key,canonical_tag,review_numbers,manual_review_notes,manual_review_flag
2424,atl,1,1,1,atl,atl,atl,atl,atl,atl,,,False
2425,local,1,1,1,local,local,local,local,local,local,,,False
2426,system of a down,6,1,6,system of a down,system of a down,system of a down,system of a down,system of a down,system of a down,,,False
2427,straight edge hardcore,1,1,1,straight edge hardcore,straight edge hardcore,straight edge hardcore,straight edge hardcore,straight edge hardcore,straight edge hardcore,,,False
2428,whitechapel,1,1,1,whitechapel,whitechapel,whitechapel,whitechapel,whitechapel,whitechapel,,,False
2429,breakdown,2,2,2,breakdown,breakdown,breakdown,breakdown,breakdown,breakdown,,,False
2430,good,9,26,27,good,good,good,good,good,good,,,False
2431,the saint alvia ca,0,0,0,the saint alvia ca,the saint alvia ca,the saint alvia ca,the saint alvia ca,the saint alvia ca,the saint alvia ca,,,False
2432,sexy rock,0,0,0,sexy rock,sexy rock,sexy rock,sexy rock,sexy rock,sexy rock,,,False
2433,brutal grind,0,0,0,brutal grind,brutal grind,brutal grind,brutal grind,brutal grind,brutal grind,,,False
2434,elio,1,1,1,elio,elio,elio,elio,elio,elio,,,False
2435,animal grindcore,1,1,1,animal grindcore,animal grindcore,animal grindcore,animal grindcore,animal grindcore,animal grindcore,,,False
2436,roba che non so se mi piace,1,1,1,roba che non so se mi piace,roba che non so se mi piace,roba che non so se mi piace,roba che non so se mi piace,roba che non so se mi piace,roba che non so se mi piace,,,False
2437,dammi una lametta che mi taglio le vene,1,1,1,dammi una lametta che mi taglio le vene,dammi una lametta che mi taglio le vene,dammi una lametta che mi taglio le vene,dammi una lametta che mi taglio le vene,dammi una lametta che mi taglio le vene,dammi una lametta che mi taglio le vene,,,False
2438,cold case soundtrack,1,2,2,cold case soundtrack,cold case soundtrack,cold case soundtrack,cold case soundtrack,cold case soundtrack,cold case soundtrack,,,False
2439,asher book,1,1,1,asher book,asher book,asher book,asher book,asher book,asher book,,,False
2440,tommy february6,0,0,0,tommy february6,tommy february6,tommy february6,tommy february6,tommy february6,tommy february6,,,False
2441,tommy heavenly6,0,0,0,tommy heavenly6,tommy heavenly6,tommy heavenly6,tommy heavenly6,tommy heavenly6,tommy heavenly6,,,False
2442,tomoko kawase,0,0,0,tomoko kawase,tomoko kawase,tomoko kawase,tomoko kawase,tomoko kawase,tomoko kawase,,,False
2443,a-ha,3,2,4,a-ha,a ha,a-ha,a ha,a ha,a-ha,,,False
2444,only the young,1,1,1,only the young,only the young,only the young,only the young,only the young,only the young,,,False
2445,episode 46,0,0,0,episode 46,episode 46,episode 46,episode 46,episode 46,episode 46,,,False
2446,mamoru,0,0,0,mamoru,mamoru,mamoru,mamoru,mamoru,mamoru,,,False
2447,usagi,0,0,0,usagi,usagi,usagi,usagi,usagi,usagi,,,False
2448,sailor moon,1,1,1,sailor moon,sailor moon,sailor moon,sailor moon,sailor moon,sailor moon,,,False
2449,twilight original soundtrack,1,1,1,twilight original soundtrack,twilight original soundtrack,twilight original soundtrack,twilight original soundtrack,twilight original soundtrack,twilight original soundtrack,,,False
2450,inuyasha,1,1,1,inuyasha,inuyasha,inuyasha,inuyasha,inuyasha,inuyasha,,,False
2451,cold case original soundtrack,1,1,1,cold case original soundtrack,cold case original soundtrack,cold case original soundtrack,cold case original soundtrack,cold case original soundtrack,cold case original soundtrack,,,False
2452,the most beautiful song,1,1,1,the most beautiful song,the most beautiful song,the most beautiful song,the most beautiful song,the most beautiful song,the most beautiful song,,,False
2453,ghosts of girlfriends past,1,1,1,ghosts of girlfriends past,ghosts of girlfriends past,ghosts of girlfriends past,ghosts of girlfriends past,ghosts of girlfriends past,ghosts of girlfriends past,,,False
2454,lovel,1,1,1,lovel,lovel,lovel,lovel,lovel,lovel,,,False
2455,the best score ever,0,0,0,the best score ever,the best score ever,the best score ever,the best score ever,the best score ever,the best score ever,,,False
2456,greatest hits,2,4,4,greatest hits,greatest hits,greatest hits,greatest hits,greatest hits,greatest hits,,,False
2457,lebanese,2,8,10,lebanese,lebanese,lebanese,lebanese,lebanese,lebanese,,,False
2458,deep house,6,27,28,deep house,deep house,deep house,deep house,deep house,deep house,,,False
2459,brutal kircore,1,2,2,brutal kircore,brutal kircore,brutal kircore,brutal kircore,brutal kircore,brutal kircore,,,False
2460,brutal death,1,1,1,brutal death,brutal death,brutal death,brutal death,brutal death,brutal death,,,False
2461,nirvana,8,3,8,nirvana,nirvana,nirvana,nirvana,nirvana,nirvana,,,False
2462,deftones,2,1,2,deftones,deftones,deftones,deftones,deftones,deftones,,,False
2463,gold,6,14,15,gold,gold,gold,gold,gold,gold,,,False
2464,oasis,5,2,5,oasis,oasis,oasis,oasis,oasis,oasis,,,False
2465,drums,6,6,6,drums,drums,drums,drums,drums,drums,61,,False
2466,keane,2,1,2,keane,keane,keane,keane,keane,keane,,,False
2467,mysterious,1,1,1,mysterious,mysterious,mysterious,mysterious,mysterious,mysterious,,,False
2468,old computer game,0,0,0,old computer game,old computer game,old computer game,old computer game,old computer game,old computer game,,,False
2469,radiohead,10,3,10,radiohead,radiohead,radiohead,radiohead,radiohead,radiohead,,,False
2470,risunki,0,0,0,risunki,risunki,risunki,risunki,risunki,risunki,,,False
2471,queen b,1,1,1,queen b,queen b,queen b,queen b,queen b,queen b,,,False
2472,makes me smile,5,11,11,makes me smile,makes me smile,makes me smile,makes me smile,makes me smile,makes me smile,,,False
2473,fucking hot,2,2,2,fucking hot,fucking hot,fucking hot,fucking hot,fucking hot,fucking hot,,,False
2474,futura,1,1,1,futura,futura,futura,futura,futura,futura,,,False
2475,electro punk,3,3,3,electro punk,electro punk,electro punk,electro punk,electro punk,electro punk,302,,False
2476,rap core,1,1,1,rap core,rap core,rap core,rap core,rap core,rap core,,,False
2477,wanessa,3,2,3,wanessa,wanessa,wanessa,wanessa,wanessa,wanessa,,,False
2478,fael,0,0,0,fael,fael,fael,fael,fael,fael,,,False
2479,drum n bass,4,14,16,drum n bass,drum n bass,drum n bass,d'n'b,d'n'b,d'n'b,187 | 188 | 189 | 190,,False
2480,neurofunk,1,5,5,neurofunk,neurofunk,neurofunk,neurofunk,neurofunk,neurofunk,,,False
2481,techstep,1,3,3,techstep,techstep,techstep,techstep,techstep,techstep,,,False
2482,drums n bass,0,0,0,drums n bass,drums n bass,drums n bass,drums n bass,drums n bass,drums n bass,,,False
2483,menacing,1,1,1,menacing,menacing,menacing,menacing,menacing,menacing,,,False
2484,darkcore,0,0,0,darkcore,darkcore,darkcore,darkcore,darkcore,darkcore,,,False
2485,liquid funk,2,4,4,liquid funk,liquid funk,liquid funk,liquid funk,liquid funk,liquid funk,,,False
2486,dark drum n bass,0,0,0,dark drum n bass,dark drum n bass,dark drum n bass,dark drum n bass,dark drum n bass,dark drum n bass,,,False
2487,nintendo,1,1,1,nintendo,nintendo,nintendo,nintendo,nintendo,nintendo,,,False
2488,game soundtracks,0,0,0,game soundtracks,game soundtracks,game soundtracks,game soundtrack,game soundtrack,game soundtrack,90,,False
2489,video game music,6,20,27,video game music,video game music,video game music,video game music,video game music,video game music,334,,False
2490,pure aural bliss,1,1,1,pure aural bliss,pure aural bliss,pure aural bliss,pure aural bliss,pure aural bliss,pure aural bliss,,,False
2491,san francisco,0,0,0,san francisco,san francisco,san francisco,san francisco,san francisco,san francisco,,,False
2492,basssss,0,0,0,basssss,basssss,basssss,basssss,basssss,basssss,,,False
2493,mmmm,1,2,2,mmmm,mmmm,mmmm,mmmm,mmmm,mmmm,,,False
2494,shivers,1,1,1,shivers,shivers,shivers,shivers,shivers,shivers,,,False
2495,thrash,15,24,35,thrash,thrash,thrash,thrash,thrash,thrash,,,False
2496,huindie,0,0,0,huindie,huindie,huindie,huindie,huindie,huindie,,,False
2497,hevimetal,0,0,0,hevimetal,hevimetal,hevimetal,hevimetal,hevimetal,hevimetal,,,False
2498,midi-industrial,0,0,0,midi-industrial,midi industrial,midi-industrial,midi industrial,midi industrial,midi-industrial,,,False
2499,sunska,0,0,0,sunska,sunska,sunska,sunska,sunska,sunska,,,False
2500,ferrumka,1,1,1,ferrumka,ferrumka,ferrumka,ferrumka,ferrumka,ferrumka,,,False
2501,black plastic,0,0,0,black plastic,black plastic,black plastic,black plastic,black plastic,black plastic,,,False
2502,brutal anal vocal,1,1,1,brutal anal vocal,brutal anal vocal,brutal anal vocal,brutal anal vocal,brutal anal vocal,brutal anal vocal,,,False
2503,hot stuff,2,2,2,hot stuff,hot stuff,hot stuff,hot stuff,hot stuff,hot stuff,,,False
2504,girly,2,2,2,girly,girly,girly,girly,girly,girly,,,False
2505,cybergrind,8,14,18,cybergrind,cybergrind,cybergrind,cybergrind,cybergrind,cybergrind,,,False
2506,synthcore,1,1,1,synthcore,synthcore,synthcore,synthcore,synthcore,synthcore,,,False
2507,discocore,1,1,1,discocore,discocore,discocore,discocore,discocore,discocore,,,False
2508,experimental deathcore,1,1,1,experimental deathcore,experimental deathcore,experimental deathcore,experimental deathcore,experimental deathcore,experimental deathcore,,,False
2509,electronic deathcore,1,1,1,electronic deathcore,electronic deathcore,electronic deathcore,electronic deathcore,electronic deathcore,electronic deathcore,,,False
2510,meinhundcore,1,1,1,meinhundcore,meinhundcore,meinhundcore,meinhundcore,meinhundcore,meinhundcore,,,False
2511,crazy,11,51,52,crazy,crazy,crazy,crazy,crazy,crazy,,,False
2512,modern,1,2,2,modern,modern,modern,modern,modern,modern,,,False
2513,leave me alone,1,2,2,leave me alone,leave me alone,leave me alone,leave me alone,leave me alone,leave me alone,,,False
2514,trip,1,1,1,trip,trip,trip,trip,trip,trip,,,False
2515,love that,1,1,1,love that,love that,love that,love that,love that,love that,,,False
2516,viagem,1,1,1,viagem,viagem,viagem,viagem,viagem,viagem,,,False
2517,outside,1,1,1,outside,outside,outside,outside,outside,outside,,,False
2518,fuck you,1,1,1,fuck you,fuck you,fuck you,fuck you,fuck you,fuck you,,,False
2519,goodbye,1,1,1,goodbye,goodbye,goodbye,goodbye,goodbye,goodbye,,,False
2520,best songs ever,7,23,25,best songs ever,best songs ever,best songs ever,best songs ever,best songs ever,best songs ever,,,False
2521,progressive adrian,1,1,1,progressive adrian,progressive adrian,progressive adrian,progressive adrian,progressive adrian,progressive adrian,,,False
2522,level two,1,4,4,level two,level two,level two,level two,level two,level two,,,False
2523,level one,1,6,6,level one,level one,level one,level one,level one,level one,,,False
2524,1st  vine,1,4,4,1st vine,1st vine,1st vine,1st vine,1st vine,1st vine,,,False
2525,nu jazz,11,42,58,nu jazz,nu jazz,nu jazz,nu jazz,nu jazz,nu jazz,,,False
2526,funky house,1,1,1,funky house,funky house,funky house,funky house,funky house,funky house,,,False
2527,level three bitches,1,1,1,level three bitches,level three bitches,level three bitches,level three bitches,level three bitches,level three bitches,,,False
2528,omfg,1,2,2,omfg,omfg,omfg,omfg,omfg,omfg,,,False
2529,1st vine,1,3,3,1st vine,1st vine,1st vine,1st vine,1st vine,1st vine,,,False
2530,soulful house,2,12,12,soulful house,soulful house,soulful house,soulful house,soulful house,soulful house,,,False
2531,turntablism,5,14,17,turntablism,turntablism,turntablism,turntablism,turntablism,turntablism,,,False
2532,cafe del mar music,0,0,0,cafe del mar music,cafe del mar music,cafe del mar music,cafe del mar music,cafe del mar music,cafe del mar music,,,False
2533,chill latin hh,1,2,2,chill latin hh,chill latin hh,chill latin hh,chill latin hh,chill latin hh,chill latin hh,,,False
2534,free jazz,6,14,20,free jazz,free jazz,free jazz,free jazz,free jazz,free jazz,,,False
2535,french house,1,1,1,french house,french house,french house,french house,french house,french house,,,False
2536,sexrhythmic,1,2,2,sexrhythmic,sexrhythmic,sexrhythmic,sexrhythmic,sexrhythmic,sexrhythmic,,,False
2537,toque,1,2,2,toque,toque,toque,toque,toque,toque,,,False
2538,fractured,1,1,1,fractured,fractured,fractured,fractured,fractured,fractured,,,False
2539,visions,1,1,1,visions,visions,visions,visions,visions,visions,135,Flagged: artist-name/self-referential.,True
2540,fractured visions,1,1,1,fractured visions,fractured visions,fractured visions,fractured visions,fractured visions,fractured visions,126,Flagged: artist-name/self-referential.,True
2541,burnside,1,1,1,burnside,burnside,burnside,burnside,burnside,burnside,,,False
2542,birstall,1,1,1,birstall,birstall,birstall,birstall,birstall,birstall,,,False
2543,vision,1,1,1,vision,vision,vision,visions,visions,visions,135,Flagged: artist-name/self-referential.,True
2544,matt,1,1,1,matt,matt,matt,matt,matt,matt,130,Keep separate. Flagged: personal/name-related.,True
2545,leeds,2,11,11,leeds,leeds,leeds,leeds,leeds,leeds,,,False
2546,this,1,1,1,this,this,this,this,this,this,,,False
2547,ship,1,1,1,ship,ship,ship,ship,ship,ship,,,False
2548,heavy,8,34,37,heavy,heavy,heavy,heavy,heavy,heavy,,,False
2549,yorkshire,2,3,3,yorkshire,yorkshire,yorkshire,yorkshire,yorkshire,yorkshire,,,False
2550,wall,1,1,1,wall,wall,wall,wall,wall,wall,,,False
2551,danny,2,4,4,danny,danny,danny,danny,danny,danny,,,False
2552,fractured vision,1,1,1,fractured vision,fractured vision,fractured vision,fractured visions,fractured visions,fractured visions,126,Flagged: artist-name/self-referential.,True
2553,west,1,1,1,west,west,west,west,west,west,,,False
2554,this ship,1,1,1,this ship,this ship,this ship,this ship,this ship,this ship,,,False
2555,batley,1,1,1,batley,batley,batley,batley,batley,batley,,,False
2556,post,0,0,0,post,post,post,post,post,post,,,False
2557,away,1,1,1,away,away,away,away,away,away,,,False
2558,washed,1,1,1,washed,washed,washed,washed,washed,washed,,,False
2559,under 2000 plays,1,1,1,under 2000 plays,under 2000 plays,under 2000 plays,under 2000 plays,under 2000 plays,under 2000 plays,,,False
2561,bassist,0,0,0,bassist,bassist,bassist,bassist,bassist,bassist,,,False
2562,indie acoustic,1,1,1,indie acoustic,indie acoustic,indie acoustic,indie acoustic,indie acoustic,indie acoustic,,,False
2563,roock,1,1,1,roock,roock,roock,roock,roock,roock,,,False
2564,fgth,1,1,1,fgth,fgth,fgth,fgth,fgth,fgth,,,False
2565,remake,0,0,0,remake,remake,remake,remake,remake,remake,,,False
2566,remixes,2,2,2,remixes,remixes,remixes,remix,remix,remix,325 | 326,,False
2567,tribute bands,0,0,0,tribute bands,tribute bands,tribute bands,tribute bands,tribute bands,tribute bands,,,False
2568,nkob,1,1,1,nkob,nkob,nkob,nkob,nkob,nkob,,,False
2569,former white boi rappers,1,1,1,former white boi rappers,former white boi rappers,former white boi rappers,former white boi rappers,former white boi rappers,former white boi rappers,,,False
2570,mark wahlberg,1,1,1,mark wahlberg,mark wahlberg,mark wahlberg,mark wahlberg,mark wahlberg,mark wahlberg,,,False
2571,marky mark,1,1,1,marky mark,marky mark,marky mark,marky mark,marky mark,marky mark,,,False
2572,nkotb,1,1,1,nkotb,nkotb,nkotb,nkotb,nkotb,nkotb,,,False
2573,power ballad,2,2,2,power ballad,power ballad,power ballad,power ballad,power ballad,power ballad,92,,False
2574,novelty songs,0,0,0,novelty songs,novelty songs,novelty songs,novelty songs,novelty songs,novelty songs,,,False
2575,obscure,1,23,23,obscure,obscure,obscure,obscure,obscure,obscure,,,False
2576,after-wham,0,0,0,after-wham,after wham,after-wham,after wham,after wham,after-wham,,,False
2577,euro-pop,2,5,5,euro-pop,euro pop,euro-pop,euro pop,euro pop,euro-pop,281,,False
2578,belinda carlisle,1,1,1,belinda carlisle,belinda carlisle,belinda carlisle,belinda carlisle,belinda carlisle,belinda carlisle,,,False
2579,ivory queen of soul,1,1,1,ivory queen of soul,ivory queen of soul,ivory queen of soul,ivory queen of soul,ivory queen of soul,ivory queen of soul,,,False
2580,erotic,6,11,11,erotic,erotic,erotic,erotic,erotic,erotic,,,False
2581,marc almond,1,1,1,marc almond,marc almond,marc almond,marc almond,marc almond,marc almond,,,False
2582,cross-over artists,0,0,0,cross-over artists,cross over artists,cross-over artists,cross over artists,cross over artists,cross-over artists,,,False
2583,move your body,2,11,11,move your body,move your body,move your body,move your body,move your body,move your body,,,False
2584,wait and see,1,1,1,wait and see,wait and see,wait and see,wait and see,wait and see,wait and see,,,False
2585,i love being a girl,2,6,7,i love being a girl,i love being a girl,i love being a girl,i love being a girl,i love being a girl,i love being a girl,,,False
2586,camryn,1,1,1,camryn,camryn,camryn,camryn,camryn,camryn,,,False
